Website Primary SKU,Website Variation SKU,Till SKU (8 digit),Name,Long Description,Colour/Style,Colour - for filtering,Dimensions  H x W x D (mm),Additional Search Keywords,Cost Price,Selling Price,Stock,VAT,Matches,Inactive,Weight,Category,Attributes,Sub Category,Category 2,Sub Category 2,Manufacturer,Gift Finder,,
10260,102,10260102,Buttons Polka Dot Bracelet,"Brighten up your day with this candy rainbow coloured polka dot bracelet, made with buttons on a silver plated chain.",Candy Kisses,Multi,1850 x 22 approx.,"Pretty, Spots, Dots, Summer, Seaside, Coast",6.5,15.95,,S,,,80,Jewellery,Fashion/Art,Bracelets,,,Flourish,For Her,,
10260,103,10260103,Buttons Polka Dot Bracelet,A beautiful collection of blue buttons on a silver plated chain makes up this charm bracelet. ,Woodland,Multi,1850 x 22 approx.,"Pretty, Spots, Dots, Summer, Seaside, Coast",6.5,15.95,,S,,,78,Jewellery,Fashion/Art,Bracelets,,,Flourish,For Her,,
10260,104,10260104,Buttons Polka Dot Bracelet,A beautiful collection of blue buttons on a silver plated chain makes up this charm bracelet. ,Too Blue,Blue,1850 x 22 approx.,"Pretty, Spots, Dots, Summer, Seaside, Coast",6.5,15.95,,S,,,78,Jewellery,Fashion/Art,Bracelets,,,Flourish,For Her,,
10261,100,10261100,Buttons Layered Brooch,These beautiful brooches are sewn together using high quality thread and have a silver plated pin attached to the reverse using a steel epoxy.  The colours may vary slightly due to different dye batches. ,Leopard Orange,Orange,Diameter -  50,"Pretty, Spots, Dots, Summer, Seaside, Coast",5.5,13.5,,S,,,16,Jewellery,Fashion/Art,Brooches,,,Flourish,For Her,,
10261,101,10261101,Buttons Layered Brooch,These beautiful brooches are sewn together using high quality thread and have a silver plated pin attached to the reverse using a steel epoxy.  The colours may vary slightly due to different dye batches. ,Coco Reds Flower,Red,Diameter -  50,"Pretty, Spots, Dots, Summer, Seaside, Coast",5.5,13.5,,S,,,16,Jewellery,Fashion/Art,Brooches,,,Flourish,For Her,,
10261,102,10261102,Buttons Layered Brooch,These beautiful brooches are sewn together using high quality thread and have a silver plated pin attached to the reverse using a steel epoxy.  The colours may vary slightly due to different dye batches. ,Pink Polka Dot,Pink,Diameter -  50,"Pretty, Spots, Dots, Summer, Seaside, Coast",5.5,13.5,,S,,,16,Jewellery,Fashion/Art,Brooches,,,Flourish,For Her,,
10261,103,10261103,Buttons Layered Brooch,These beautiful brooches are sewn together using high quality thread and have a silver plated pin attached to the reverse using a steel epoxy.  The colours may vary slightly due to different dye batches. ,Blue Polka Dot,Blue,Diameter -  50,"Pretty, Spots, Dots, Summer, Seaside, Coast",5.5,13.5,,S,,,18,Jewellery,Fashion/Art,Brooches,,,Flourish,For Her,,
10262,100,10262100,Buttons Single Brooch,Beautiful pink rose and leaf print on coconut button. Silver pin securely attached to reverse.,Cocoa Rose,Muti,Diameter - 40,"Pretty, Spots, Dots, Summer, Seaside, Coast, Floral, Flowers, Petals",3,7.5,,S,,,14,Jewellery,Fashion/Art,Brooches,,,Flourish,For Her,,
10262,101,10262101,Buttons Single Brooch,Tiffany style floral print lacquered onto a  coconut button. Silver pin securely attached to reverse.,Tiffany,,Diameter - 40,"Pretty, Spots, Dots, Summer, Seaside, Coast, Floral, Flowers, Petals",3,7.5,,S,,,18,Jewellery,Fashion/Art,Brooches,,,Flourish,For Her,,
10263,100,10263100,Dotty Days Scarf,Dots in two sizes with a scattering of hand blocked decorate these generous scarves. 100% viscose. Washable.,Grey ,Grey,1800 x 1050,"Fabric, Floral, Wrap, Summer, Print",13.27,31.95,,S,,,137,Accessories,,Scarves,,,Please Shut The Gate,For Her,,
10263,101,10263101,Dotty Days Scarf,Dots in two sizes with a scattering of hand blocked decorate these generous scarves. 100% viscose. Washable.,Pink,Pink,1800 x 1050,"Fabric, Floral, Wrap, Summer, Print",13.27,31.95,,S,,,137,Accessories,,Scarves,,,Please Shut The Gate,For Her,,
10263,102,10263102,Dotty Days Scarf,Dots in two sizes with a scattering of hand blocked decorate these generous scarves. 100% viscose. Washable.,Olive,Green,1800 x 1050,"Fabric, Floral, Wrap, Summer, Print",13.27,31.95,,S,,,133,Accessories,,Scarves,,,Please Shut The Gate,For Her,,
10264,100,10264100,Butterfly Bundle Scarf,Long scarf with a butterfly print in two colours. 100% viscose. Washable.,,,1920 x 710,"Fabric, Floral, Wrap, Summer, Print",10.47,25.5,,S,,,126,Accessories,,Scarves,,,Please Shut The Gate,For Her,,
10264,101,10264101,Butterfly Bundle Scarf,Long scarf with a butterfly print in two colours. 100% viscose. Washable.,Beige,Beige,1920 x 710,"Fabric, Floral, Wrap, Summer, Print",10.47,26.5,,S,,,126,Accessories,,Scarves,,,Please Shut The Gate,For Her,,
10264,102,10264102,Butterfly Bundle Scarf,Long scarf with a butterfly print in two colours. 100% viscose. Washable.,Pink,Pink,1920 x 710,"Fabric, Floral, Wrap, Summer, Print",10.47,27.5,,S,,,245,Accessories,,Scarves,,,Please Shut The Gate,For Her,,
10265,100,10265100,Honey Flowers Scarf,"Double chiffon scarf, one side plain, and one side hand blocked with honeybees and flowers. 100% polyester. Washable. ",Blue,Blue,900 x 450,"Fabric, Floral, Wrap, Summer, Print. Bees, Honey.",11.52,27.75,,S,,,35,Accessories,,Scarves,,,Please Shut The Gate,For Her,,
10265,101,10265101,Honey Flowers Scarf,"Double chiffon scarf, one side plain, and one side hand blocked with honeybees and flowers. Pretty frilled effect and tailed ends. 100% polyester. Washable. ",White,White,900 x 450,"Fabric, Floral, Wrap, Summer, Print. Bees, Honey.",11.52,27.75,,S,,,38,Accessories,,Scarves,,,Please Shut The Gate,For Her,,
10266,100,10266100,Apron/Tea Towel Combo,Polycotton apron and matching cotton tea towel hand printed on a vintage letterpress. Scenes depict sheep and fields on the tea towel and flowers on the apron. Apron has 3 deep pockets along the front. Washable.,Lilac,Purple,Teatowel 770 x 470. Apron 250 x 220,"Dishes, Cooking, Pattern, Quirky, Retro, Chef, Cook, ",12,28.95,,S,,,167,Kitchen,,Linens,,,Please Shut The Gate,Unisex,,
10266,101,10266101,Apron/Tea Towel Combo,Polycotton apron and matching cotton tea towel hand printed on a vintage letterpress. Scenes depict sheep and fields on the tea towel and flowers on the apron. Apron has 3 deep pockets along the front. Washable.,Olive,Green,Teatowel 770 x 470. Apron 250 x 220,"Dishes, Cooking, Pattern, Quirky, Retro, Chef, Cook, ",12,28.95,,S,,,171,Kitchen,,Linens,,,Please Shut The Gate,Unisex,,
10267,100,10267100,Mackeral Apron,Polycotton apron with three deep pockets on the front and generous ties. Shoals of mackeral swim across the front of this lovely apron.Hand printed on a vintage letterpress. Washable.,Navy,Blue,250 x 520,"Dishes, Cooking, Pattern, Quirky, Retro, Chef, Cook, ",6.65,15.95,,S,,,93,Kitchen,,Linens,,,Please Shut The Gate,Unisex,,
10267,101,10267101,Mackeral Apron,Polycotton apron with three deep pockets on the front and generous ties. Shoals of mackeral swim across the front of this lovely apron.Hand printed on a vintage letterpress. Washable.,Aqua,Turquoise,250 x 520,"Dishes, Cooking, Pattern, Quirky, Retro, Chef, Cook, ",6.65,15.95,,S,,,98,Kitchen,,Linens,,,Please Shut The Gate,Unisex,,
10267,102,10267102,Mackeral Apron,Polycotton apron with three deep pockets on the front and generous ties. Shoals of mackeral swim across the front of this lovely apron.Hand printed on a vintage letterpress. Washable.,Green,Green,250 x 520,"Dishes, Cooking, Pattern, Quirky, Retro, Chef, Cook, ",6.65,15.95,,S,,,98,Kitchen,,Linens,,,Please Shut The Gate,Unisex,,
10268,100,10268100,Silk Handbag Mirror,Silk fabric backed pocket/handbag mirror. Hand stitched design on a sumptuous background. Every one is slightly different .They are created on silk and are additionally underlaid with natural cotton wadding to give a luxurious textured feel. They are also cleverly connected to the stiff felt protective pouch so one should never be lost to the other.,Flamingo,,Diameter - 57,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",3.5,8.5,,S,,,37,Accessories,,Women,,,Sumptuosity,For Her,,
10268,101,10268101,Silk Handbag Mirror,Silk fabric backed pocket/handbag mirror. Hand stitched design on a sumptuous background. Every one is slightly different .They are created on silk and are additionally underlaid with natural cotton wadding to give a luxurious textured feel. They are also cleverly connected to the stiff felt protective pouch so one should never be lost to the other.,Birdie,,Diameter - 57,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",3.5,8.5,,S,,,37,Accessories,,Women,,,Sumptuosity,For Her,,
10268,102,10268102,Silk Handbag Mirror,Silk fabric backed pocket/handbag mirror. Hand stitched design on a sumptuous background. Every one is slightly different .They are created on silk and are additionally underlaid with natural cotton wadding to give a luxurious textured feel. They are also cleverly connected to the stiff felt protective pouch so one should never be lost to the other.,Red Poppy,,Diameter - 57,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",3.5,8.5,,S,,,37,Accessories,,Women,,,Sumptuosity,For Her,,
10268,103,10268103,Silk Handbag Mirror,Silk fabric backed pocket/handbag mirror. Hand stitched design on a sumptuous background. Every one is slightly different .They are created on silk and are additionally underlaid with natural cotton wadding to give a luxurious textured feel. They are also cleverly connected to the stiff felt protective pouch so one should never be lost to the other.,Green Shoe,,Diameter - 57,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",3.5,8.5,,S,,,36,Accessories,,Women,,,Sumptuosity,For Her,,
10268,104,10268104,Silk Handbag Mirror,Silk fabric backed pocket/handbag mirror. Hand stitched design on a sumptuous background. Every one is slightly different .They are created on silk and are additionally underlaid with natural cotton wadding to give a luxurious textured feel. They are also cleverly connected to the stiff felt protective pouch so one should never be lost to the other.,Dragonfly,,Diameter - 57,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",3.5,8.5,,S,,,36,Accessories,,Women,,,Sumptuosity,For Her,,
10268,105,10268105,Silk Handbag Mirror,Silk fabric backed pocket/handbag mirror. Hand stitched design on a sumptuous background. Every one is slightly different .They are created on silk and are additionally underlaid with natural cotton wadding to give a luxurious textured feel. They are also cleverly connected to the stiff felt protective pouch so one should never be lost to the other.,Ladybird,,Diameter - 57,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",3.5,8.5,,S,,,36,Accessories,,Women,,,Sumptuosity,For Her,,
10269,100,10269100,Triptych Silk Badges,Vintage or recycled fabric is applied to 100% handwoven dupion silk. The silk is backed with a stabilizing fabric to provide additional strength and prevent fraying.Three charming  badges on a card telling their own story! The badge components are made from zinc coated steel with a stainless steel pin.,Bee & Hive,,Diameter -32 per badge,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",5.1,12.25,,S,,,21,Jewellery,Fashion/Art,Brooches,,,Sumptuosity,For Her,,
10269,101,10269101,Triptych Silk Badges,Vintage or recycled fabric is applied to 100% handwoven dupion silk. The silk is backed with a stabilizing fabric to provide additional strength and prevent fraying.Three charming  badges on a card telling their own story! The badge components are made from zinc coated steel with a stainless steel pin.,Mini Beasts,,Diameter -32 per badge,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",5.1,12.25,,S,,,21,Jewellery,Fashion/Art,Brooches,,,Sumptuosity,For Her,,
10269,102,10269102,Triptych Silk Badges,Vintage or recycled fabric is applied to 100% handwoven dupion silk. The silk is backed with a stabilizing fabric to provide additional strength and prevent fraying.Three charming  badges on a card telling their own story! The badge components are made from zinc coated steel with a stainless steel pin.,3 Flowers,,Diameter -32 per badge,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",5.1,12.25,,S,,,21,Jewellery,Fashion/Art,Brooches,,,Sumptuosity,For Her,,
10269,103,10269103,Triptych Silk Badges,Vintage or recycled fabric is applied to 100% handwoven dupion silk. The silk is backed with a stabilizing fabric to provide additional strength and prevent fraying.Three charming  badges on a card telling their own story! The badge components are made from zinc coated steel with a stainless steel pin.,Fashion,,Diameter -32 per badge,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",5.1,12.25,,S,,,21,Jewellery,Fashion/Art,Brooches,,,Sumptuosity,For Her,,
10269,104,10269104,Triptych Silk Badges,Vintage or recycled fabric is applied to 100% handwoven dupion silk. The silk is backed with a stabilizing fabric to provide additional strength and prevent fraying.Three charming  badges on a card telling their own story! The badge components are made from zinc coated steel with a stainless steel pin.,Flower In Pot,,Diameter -32 per badge,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",5.1,12.25,,S,,,21,Jewellery,Fashion/Art,Brooches,,,Sumptuosity,For Her,,
10269,105,10269105,Triptych Silk Badges,Vintage or recycled fabric is applied to 100% handwoven dupion silk. The silk is backed with a stabilizing fabric to provide additional strength and prevent fraying.Three charming  badges on a card telling their own story! The badge components are made from zinc coated steel with a stainless steel pin.,I Love Knitting,,Diameter -32 per badge,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",5.1,12.25,,S,,,21,Jewellery,Fashion/Art,Brooches,,,Sumptuosity,For Her,,
10270,100,10270100,Silk Motif Button Badge,Vintage or recycled fabric is applied to 100% handwoven dupion silk. The silk is backed with a stabilizing fabric to provide additional strength and prevent fraying. The badge components are made from zinc coated steel with a stainless steel pin.,Shiny Fish,,Diameter -32,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",1.7,4.25,,S,,,13,Jewellery,Fashion/Art,Brooches,,,Sumptuosity,For Her,,
10270,101,10270101,Silk Motif Button Badge,Vintage or recycled fabric is applied to 100% handwoven dupion silk. The silk is backed with a stabilizing fabric to provide additional strength and prevent fraying. The badge components are made from zinc coated steel with a stainless steel pin.,Boats,,Diameter -32,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",1.7,4.25,,S,,,13,Jewellery,Fashion/Art,Brooches,,,Sumptuosity,For Her,,
10270,102,10270102,Silk Motif Button Badge,Vintage or recycled fabric is applied to 100% handwoven dupion silk. The silk is backed with a stabilizing fabric to provide additional strength and prevent fraying. The badge components are made from zinc coated steel with a stainless steel pin.,Beetle,,Diameter -32,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",1.7,4.25,,S,,,13,Jewellery,Fashion/Art,Brooches,,,Sumptuosity,For Her,,
10270,103,10270103,Silk Motif Button Badge,Vintage or recycled fabric is applied to 100% handwoven dupion silk. The silk is backed with a stabilizing fabric to provide additional strength and prevent fraying. The badge components are made from zinc coated steel with a stainless steel pin.,Bee,,Diameter -32,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",1.7,4.25,,S,,,13,Jewellery,Fashion/Art,Brooches,,,Sumptuosity,For Her,,
10270,104,10270104,Silk Motif Button Badge,Vintage or recycled fabric is applied to 100% handwoven dupion silk. The silk is backed with a stabilizing fabric to provide additional strength and prevent fraying. The badge components are made from zinc coated steel with a stainless steel pin.,Heart,,Diameter -32,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",1.7,4.25,,S,,,13,Jewellery,Fashion/Art,Brooches,,,Sumptuosity,For Her,,
10270,105,10270105,Silk Motif Button Badge,Vintage or recycled fabric is applied to 100% handwoven dupion silk. The silk is backed with a stabilizing fabric to provide additional strength and prevent fraying. The badge components are made from zinc coated steel with a stainless steel pin.,Tulip,,Diameter -32,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",1.7,4.25,,S,,,13,Jewellery,Fashion/Art,Brooches,,,Sumptuosity,For Her,,
10270,106,10270106,Silk Motif Button Badge,Vintage or recycled fabric is applied to 100% handwoven dupion silk. The silk is backed with a stabilizing fabric to provide additional strength and prevent fraying. The badge components are made from zinc coated steel with a stainless steel pin.,Damselfly,,Diameter -32,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",1.7,4.25,,S,,,13,Jewellery,Fashion/Art,Brooches,,,Sumptuosity,For Her,,
10270,107,10270107,Silk Motif Button Badge,Vintage or recycled fabric is applied to 100% handwoven dupion silk. The silk is backed with a stabilizing fabric to provide additional strength and prevent fraying. The badge components are made from zinc coated steel with a stainless steel pin.,Beach Hut,,Diameter -32,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",1.7,4.25,,S,,,13,Jewellery,Fashion/Art,Brooches,,,Sumptuosity,For Her,,
10270,108,10270108,Silk Motif Button Badge,Vintage or recycled fabric is applied to 100% handwoven dupion silk. The silk is backed with a stabilizing fabric to provide additional strength and prevent fraying. The badge components are made from zinc coated steel with a stainless steel pin.,Teapot,,Diameter -32,"Feminine, Vintage, Retro, Quirky, Fabric, Costume, Fun, Pretty, Unique",1.7,4.25,,S,,,13,Jewellery,Fashion/Art,Brooches,,,Sumptuosity,For Her,,
